Username,Date,Tweet Text,Hashtags,Mentions
hossein9634,"Oct 03, 2024",واقعاً خسته شدم. ساعت ۱۷ عصر در خیابان مشهد بازم آزار جنسی فیزیکی شنیدم. کودک قربانی بوده. با شروع تاریکی امنیت کمتر میشه. فضای عمومی اصلاً امن نیست.,مشهد,
mashhad600,"Aug 19, 2023",حکم محکومیت مرد ناشناس به جرم تماس فیزیکی ناخواسته زن صادر شد. حادثه ظهر در آسانسور شهر تبریز رخ داده. حتی در فضاهای نیمه‌عمومی امنیت نیست.,تبریز,
mhd595,"Jan 21, 2021",آمار تماس فیزیکی ناخواسته در اردبیل نگران‌کننده است. آخرین مورد پیش از ظهر حدود ساعت ۱۰ در دانشگاه اردبیل رخ داده. حتی روشنای روز هم جلوی آزار رو نمی‌گیره.,آزار_جنسی,nazi827
fatemeh_mhd,"Mar 26, 2026",خبر: مأمور به اتهام تفقی زن در مسجد محله رشت بازداشت شد. ماجرا ظهر حدود ساعت ۱۲ اتفاق افتاده. در اماکن عمومی هیچ نظارتی نیست.,"زن_زندگی_آزادی,رشت",
leilaakhoda,"Dec 30, 2020",آخه این با اون قابل مقایسه نیست با این موقعیت قابل مقایسه است: زنی بیاد بگه من از دستمالی شدن در محیط کار احساس آزار جنسی نمی گیرم (مثال گل‌درشت زدم، قطعا مساله شمالی خطاب شدن و احساس توهین اینقدر گل‌درشت نیست),,
maryam5395,"Dec 11, 2018",هر روز ترس بیشتر. عصر حدود ساعت ۱۷ در پارک یزد تفقی شدم. غروب وقت گذار بین امنیت روز و ناامنی شب. در اماکن عمومی هیچ نظارتی نیست.,,
Jouissance_,"Jul 07, 2022",تو دورانی که من از ایران اومدم اینجا فکر کنم ۳بار شد بهم فحش داد و تهدیدم کرد و میگفت انتقام میگیره، میگفت با پدرم حرف میزنه با خانواده ام و میگه من چه ادم نجسی هستم و نمیذاره بلاهایی که سرش اوردم سر ادم دیگه ای بیارم :/ خب و من هر۳بار بخشیدمش و باز برگشتیم سر خونه اول... در سالن سینما,,
amir99,"Apr 15, 2018",هر روز ترس بیشتر. ساعت ۸ صبح در پارک شهر بابل ربودن با هدف جنسی شدم. فکر نکنید فقط شب‌ها آزار اتفاق می‌افته. در اماکن عمومی هیچ نظارتی نیست.,,
girl.mashhad,"Aug 21, 2026",قربانی نگاه خیره جنسی بیمارستان تورنتو تعریف می‌کنه: شب بودم که ناگهان پرستار مرد... ساعات شب خطر آزار جنسی بالاتره. در محل کار و تحصیل آزار جنسی نباید نادیده گرفته بشه.,آزار_بس,
report19,"Jan 18, 2025",وقتی شب‌غروب حدود ساعت ۱۹ در حسینیه ارومیه خیره شدن جنسی اتفاق می‌افته و کسی واکنش نشون نمیده، شب وقت بیشترین گزارش‌های آزار جنسی هست. همه مسئولیم فضای عمومی رو امن‌تر کنیم.,,
ahmad7537,"Aug 22, 2025",ادعانامه علیه دانشجوی مرد که ظهر در دانشگاه تهران مرتکب اظهارنظر جنسی شده صادر شد. قربانی زن بوده. محیط سازمانی باید امن‌تر بشه.,,
ahmad549,"Jun 11, 2025",بر اساس گزارش‌ها، تجاوز جنسی در تهران ساعت ۱۰ پیش از ظهر در در شرکت شهر تهران رو به افزایش است. در ساعات روز هم این اتفاق‌ها میفته. در محل کار و تحصیل آزار جنسی نباید نادیده گرفته بشه.,آزار_بس,
IranIntl,"Mar 02, 2021",محمدرضا زیبایی‌نژاد، رییس پژوهشکده زن و خانواده، ضمن اشاره به مخالفت حوزه علمیه با لایحه «حمایت از زنان در برابر خشونت» و آمار خشونت علیه زنان گفت: «اگر در مکانیزم تربیتی زن را آماده کنیم که اقتدار مرد را بپذیرد، این اتفاقات پیش نمی‌آمد.»,,
persian2540,"Apr 03, 2016",شکایت زن از مهاجم به اتهام آزار جنسی فیزیکی در پارک شهر خمینی‌شهر ثبت شد. ماجرا ساعت ۲۱ شب رخ داده. در اماکن عمومی هیچ نظارتی نیست.,خمینی‌شهر,
jimponeh,"Sep 16, 2025",@fatimakocholooo دورچین خوب براش آماده کن و ظرف قشنگ دیگه زیاد کار خاصی نمیخواد بکنی چون بعضی از تزیینات وایب دستمالی و چندش میدن به غذا,,fatimakocholooo
Hosna49234,"Apr 28, 2022",@MahnazShirali @Ahbaraga مهناز جان مورد های بروز زیادی از خباثت اسلام وجود دارد که میشه بهش پرداخت! پیشنهاد میکنم اگر روی موارد قدیمی کار میکنی تاریخش رو ذکر کنید. مثلن 1400سال پیش یه پیرمرد به یه دختر 9 ساله تجاوز جنسی کرد!,,"MahnazShirali,Ahbaraga"
hossein149,"Jul 16, 2018",نکنه من تنها کسی هستم که نیمه‌شب حدود ساعت ۲۳ در تاکسی اردبیل آزار جنسی کلامی شده؟ شب وقت بیشترین گزارش‌های آزار جنسی هست. دختر جوانها باید قوی‌تر باشن.,آزار_بس,
right883,"Apr 19, 2021",هر روز ترس بیشتر. ساعت ۸ صبح در شرکت استکهلم متلک جنسی شدم. در ساعات روز هم این اتفاق‌ها میفته. در محیط کاری باید قوانین سخت‌گیرانه‌تری باشه.,,obs.mehdi
fatemeh7530,"Mar 01, 2026",پلیس از بازداشت متهم اظهارنظر جنسی زن جوان خبر داد. حادثه شب حدود ساعت ۲۱ در هتل سنندج رخ داده. بعد از غروب آفتاب امنیت زنان کاهش می‌یابه.,,
hamid691,"Oct 05, 2025",پلیس از بازداشت متهم تماس فیزیکی ناخواسته زن خبر داد. حادثه ظهر در مسجد شهر تهران رخ داده. در ساعات روز هم این اتفاق‌ها میفته.,,
mina3116,"Jul 24, 2025",واقعاً خسته شدم. بعدازظهر در محل کار مشهد دوبار متلک جنسی شدم. در ساعات روز هم این اتفاق‌ها میفته. محیط سازمانی باید امن‌تر بشه.,"آزار_کلامی,آزار_محل_کار",
persian5417,"May 16, 2017",قربانی تماس فیزیکی ناخواسته در پارک ساعی شهر قم تعریف می‌کنه: ساعت ۱۷ عصر بودم که ناگهان گروهی از مردان... غروب وقت گذار بین امنیت روز و ناامنی شب. در اماکن عمومی هیچ نظارتی نیست.,پارک_ناامن,
girl6624,"Sep 19, 2021",نکنه من تنها کسی هستم که عصر حدود ساعت ۱۷ در پارک ملت رشت آزار جنسی فیزیکی شده؟ غروب وقت گذار بین امنیت روز و ناامنی شب. زنها باید قوی‌تر باشن.,آزار_جنسی,
women460,"Jul 24, 2024",گزارش: ساعت ۱۰ پیش از ظهر در مترو کرمانشاه حادثه تماس فیزیکی ناخواسته رخ داد. قربانی دختر و متهم مسافر مرد بوده. مکان‌های عمومی شهر ناامن هستند. در ساعات روز هم این اتفاق‌ها میفته.,مترو_ناامن,justice9209
EURUSS_HOlMES,"Jan 21, 2018",به این دلیل که چیزی به نام تجاوز زناشویی در ایران ثبت نشده و عملاً رضایت خانم در رابطه جنسی در ازدواج که یک رابطه رسمیه،اصلا لحاظ نشده. و بنا رو بر این گذاشتن که زن وظیفه داره همیشه از نظر جنسی،انجام وظیفه کنه(تمکین خاص) پس اصلا مهم نیست که تو نمی‌خوای باهاش سکس کنی مجبوری,,
hamid325,"Aug 13, 2018",نمیدونم چی بگم. ساعت ۱۲ ظهر در مدرسه شهر مشهد نگهبان بهم آزار در برابر جنسی کرد. در محل کار و تحصیل آزار جنسی نباید نادیده گرفته بشه. روزها هم آزار جنسی خیلی زیاده.,حقوق_زنان,"saeed6394,saeed8850"
farsi120,"May 06, 2023",واقعاً خسته شدم. صبح حدود ساعت ۸ در مترو اهواز دوبار آزار جنسی فیزیکی شدم. در ساعات روز هم این اتفاق‌ها میفته. در اماکن عمومی هیچ نظارتی نیست.,,
hasan3987,"May 21, 2022",پلیس از بازداشت متهم آزار جنسی کلامی زن خبر داد. حادثه ظهر در شرکت رشت رخ داده. حتی روشنای روز هم جلوی آزار رو نمی‌گیره.,آزار_محل_کار,
report4287,"Feb 26, 2025",نکنه من تنها کسی هستم که پیش از ظهر حدود ساعت ۱۰ در خوابگاه دانشجویی برلین آزار جنسی فیزیکی شده؟ فکر نکنید فقط شب‌ها آزار اتفاق می‌افته. زنها باید قوی‌تر باشن.,آزار_جنسی,
watch825,"Oct 25, 2023",نکنه من تنها کسی هستم که ساعت ۸ صبح در بی‌آرتی کرج اظهارنظر جنسی شده؟ حتی روشنای روز هم جلوی آزار رو نمی‌گیره. دخترها باید قوی‌تر باشن. https://t.co/ffdbc7,حقوق_زنان,
farhi.narges,"May 16, 2017",تا کی باید فضای عمومی نگران امنیت باشیم؟ آخرین مورد: عصر حدود ساعت ۱۷ در کافه کرمان کودکی آزار جنسی فیزیکی شده. با شروع تاریکی امنیت کمتر میشه.,امنیت_زنان,hamid3029
zahra620,"Feb 25, 2025",واقعاً متاسفم. صبح در در مدرسه شهر قم متلک جنسی اتفاق افتاد و قربانی کودک بود. حتی روشنای روز هم جلوی آزار رو نمی‌گیره. محیط سازمانی باید امن‌تر بشه.,,
zahra19,"Oct 19, 2018",باز هم خبر نزدیک شدن ناخواسته! این بار عصر حدود ساعت ۱۷ پارک سنندج. قربانی زن بوده. با شروع تاریکی امنیت کمتر میشه. تا کی فضای عمومی ناامن باشه؟,آزار_جنسی,
ali855,"May 23, 2021",دادگاه: مهاجم مرتکب متلک جنسی زن جوان پارک مهرگان تهران شده. حادثه شب‌غروب حدود ساعت ۱۹ بوده. مکان‌های عمومی شهر ناامن هستند.,آزار_کلامی,
