Username,Date,Tweet Text,Hashtags,Mentions,Date_parsed,Year,Month,Day,Hour,DayOfWeek,WeekDayName,Season,YearMonth,Iran_Relevance
women4801,"May 08, 2023",هر روز ترس بیشتر. پیش از ظهر حدود ساعت ۱۰ در خیابان کرج تماس فیزیکی ناخواسته شدم. در ساعات روز هم این اتفاق‌ها میفته. در اماکن عمومی هیچ نظارتی نیست.,خیابان_ناامن,,2023-05-08,2023,5,8,0,0,Monday,Spring,2023-05,Iran
hediekimiaee,"Apr 03, 2025",ششم فروردین‌، درگیری یک زن و شوهر در تهران بعد از چند ساعت به قتل زن از سوی همسرش منجر شد. مرد گفته «تازه از مسافرت شمال برگشته بودیم و همسرم اصرار داشت خانه را تمیز کند، اما من نمی‌خواستم در منزل، بعد از مشاجره گلویش را فشار دادم و دیدم نفس نمی‌کشد.» جمهوری‌اسلامی علاوه بر اینکه با,,,2025-04-03,2025,4,3,0,3,Thursday,Spring,2025-04,Iran
Arashk487821,"Jun 19, 2022",@saliteforever باید آمار بیاری وگرنه معلم زن زیادی هم هستن که به کودکان تجاوز کردند ولی آیا اکثر معلمان زن متجاوزن؟ مگه چند درصد از مردای امداد رسان توی ایران همچین کاری کردن؟ حالا بزار ما یه آمار تلخ درباره زنان بهت بگم صبح. ۵۰ درصد زنان آمریکا اعتراف کردند که سعی کردند دوست پسر دوستشون بدزدن!!,,saliteforever,2022-06-19,2022,6,19,0,6,Sunday,Summer,2022-06,Mixed
hasan445,"Nov 17, 2024",پلیس از بازداشت متهم آزار جنسی فیزیکی زن خبر داد. حادثه شب در خیابان تهران رخ داده. بعد از غروب آفتاب امنیت زنان کاهش می‌یابه.,خیابان_ناامن,,2024-11-17,2024,11,17,0,6,Sunday,Fall,2024-11,Iran
right507,"Aug 18, 2025",منابع امنیتی: عصر در پارک لاله شهر ارومیه زنی مورد آزار جنسی فیزیکی قرار گرفته. متهم دستگیر شده. با شروع تاریکی امنیت کمتر میشه.,"آزار_جنسی,پارک_ناامن",,2025-08-18,2025,8,18,0,0,Monday,Summer,2025-08,Iran
voice2424,"Jul 23, 2021",دیروز ساعت ۱۵ بعدازظهر باشگاه مشهد مورد آزار جنسی کلامی قرار گرفتم. یک مرد ناشناس بدون هیچ ترس فکر نکنید فقط شب‌ها آزار اتفاق می‌افته. تا کی باید تحمل کنیم؟,,,2021-07-23,2021,7,23,0,4,Friday,Summer,2021-07,Iran
hossein9634,"Oct 03, 2024",واقعاً خسته شدم. ساعت ۱۷ عصر در خیابان مشهد بازم آزار جنسی فیزیکی شنیدم. کودک قربانی بوده. با شروع تاریکی امنیت کمتر میشه. فضای عمومی اصلاً امن نیست.,مشهد,,2024-10-03,2024,10,3,0,3,Thursday,Fall,2024-10,Iran
mashhad600,"Aug 19, 2023",حکم محکومیت مرد ناشناس به جرم تماس فیزیکی ناخواسته زن صادر شد. حادثه ظهر در آسانسور شهر تبریز رخ داده. حتی در فضاهای نیمه‌عمومی امنیت نیست.,تبریز,,2023-08-19,2023,8,19,0,5,Saturday,Summer,2023-08,Iran
mhd595,"Jan 21, 2021",آمار تماس فیزیکی ناخواسته در اردبیل نگران‌کننده است. آخرین مورد پیش از ظهر حدود ساعت ۱۰ در دانشگاه اردبیل رخ داده. حتی روشنای روز هم جلوی آزار رو نمی‌گیره.,آزار_جنسی,nazi827,2021-01-21,2021,1,21,0,3,Thursday,Winter,2021-01,Iran
fatemeh_mhd,"Mar 26, 2026",خبر: مأمور به اتهام تفقی زن در مسجد محله رشت بازداشت شد. ماجرا ظهر حدود ساعت ۱۲ اتفاق افتاده. در اماکن عمومی هیچ نظارتی نیست.,"زن_زندگی_آزادی,رشت",,2026-03-26,2026,3,26,0,3,Thursday,Spring,2026-03,Iran
leilaakhoda,"Dec 30, 2020",آخه این با اون قابل مقایسه نیست با این موقعیت قابل مقایسه است: زنی بیاد بگه من از دستمالی شدن در محیط کار احساس آزار جنسی نمی گیرم (مثال گل‌درشت زدم، قطعا مساله شمالی خطاب شدن و احساس توهین اینقدر گل‌درشت نیست),,,2020-12-30,2020,12,30,0,2,Wednesday,Winter,2020-12,Iran
maryam5395,"Dec 11, 2018",هر روز ترس بیشتر. عصر حدود ساعت ۱۷ در پارک یزد تفقی شدم. غروب وقت گذار بین امنیت روز و ناامنی شب. در اماکن عمومی هیچ نظارتی نیست.,,,2018-12-11,2018,12,11,0,1,Tuesday,Winter,2018-12,Iran
Jouissance_,"Jul 07, 2022",تو دورانی که من از ایران اومدم اینجا فکر کنم ۳بار شد بهم فحش داد و تهدیدم کرد و میگفت انتقام میگیره، میگفت با پدرم حرف میزنه با خانواده ام و میگه من چه ادم نجسی هستم و نمیذاره بلاهایی که سرش اوردم سر ادم دیگه ای بیارم :/ خب و من هر۳بار بخشیدمش و باز برگشتیم سر خونه اول... در سالن سینما,,,2022-07-07,2022,7,7,0,3,Thursday,Summer,2022-07,Iran
amir99,"Apr 15, 2018",هر روز ترس بیشتر. ساعت ۸ صبح در پارک شهر بابل ربودن با هدف جنسی شدم. فکر نکنید فقط شب‌ها آزار اتفاق می‌افته. در اماکن عمومی هیچ نظارتی نیست.,,,2018-04-15,2018,4,15,0,6,Sunday,Spring,2018-04,Iran
girl.mashhad,"Aug 21, 2026",قربانی نگاه خیره جنسی بیمارستان تورنتو تعریف می‌کنه: شب بودم که ناگهان پرستار مرد... ساعات شب خطر آزار جنسی بالاتره. در محل کار و تحصیل آزار جنسی نباید نادیده گرفته بشه.,آزار_بس,,2026-08-21,2026,8,21,0,4,Friday,Summer,2026-08,Ambiguous
report19,"Jan 18, 2025",وقتی شب‌غروب حدود ساعت ۱۹ در حسینیه ارومیه خیره شدن جنسی اتفاق می‌افته و کسی واکنش نشون نمیده، شب وقت بیشترین گزارش‌های آزار جنسی هست. همه مسئولیم فضای عمومی رو امن‌تر کنیم.,,,2025-01-18,2025,1,18,0,5,Saturday,Winter,2025-01,Iran
ahmad7537,"Aug 22, 2025",ادعانامه علیه دانشجوی مرد که ظهر در دانشگاه تهران مرتکب اظهارنظر جنسی شده صادر شد. قربانی زن بوده. محیط سازمانی باید امن‌تر بشه.,,,2025-08-22,2025,8,22,0,4,Friday,Summer,2025-08,Iran
ahmad549,"Jun 11, 2025",بر اساس گزارش‌ها، تجاوز جنسی در تهران ساعت ۱۰ پیش از ظهر در در شرکت شهر تهران رو به افزایش است. در ساعات روز هم این اتفاق‌ها میفته. در محل کار و تحصیل آزار جنسی نباید نادیده گرفته بشه.,آزار_بس,,2025-06-11,2025,6,11,0,2,Wednesday,Summer,2025-06,Iran
IranIntl,"Mar 02, 2021",محمدرضا زیبایی‌نژاد، رییس پژوهشکده زن و خانواده، ضمن اشاره به مخالفت حوزه علمیه با لایحه «حمایت از زنان در برابر خشونت» و آمار خشونت علیه زنان گفت: «اگر در مکانیزم تربیتی زن را آماده کنیم که اقتدار مرد را بپذیرد، این اتفاقات پیش نمی‌آمد.»,,,2021-03-02,2021,3,2,0,1,Tuesday,Spring,2021-03,Ambiguous
persian2540,"Apr 03, 2016",شکایت زن از مهاجم به اتهام آزار جنسی فیزیکی در پارک شهر خمینی‌شهر ثبت شد. ماجرا ساعت ۲۱ شب رخ داده. در اماکن عمومی هیچ نظارتی نیست.,خمینی‌شهر,,2016-04-03,2016,4,3,0,6,Sunday,Spring,2016-04,Ambiguous
jimponeh,"Sep 16, 2025",@fatimakocholooo دورچین خوب براش آماده کن و ظرف قشنگ دیگه زیاد کار خاصی نمیخواد بکنی چون بعضی از تزیینات وایب دستمالی و چندش میدن به غذا,,fatimakocholooo,2025-09-16,2025,9,16,0,1,Tuesday,Fall,2025-09,Foreign
Hosna49234,"Apr 28, 2022",@MahnazShirali @Ahbaraga مهناز جان مورد های بروز زیادی از خباثت اسلام وجود دارد که میشه بهش پرداخت! پیشنهاد میکنم اگر روی موارد قدیمی کار میکنی تاریخش رو ذکر کنید. مثلن 1400سال پیش یه پیرمرد به یه دختر 9 ساله تجاوز جنسی کرد!,,"MahnazShirali,Ahbaraga",2022-04-28,2022,4,28,0,3,Thursday,Spring,2022-04,Ambiguous
hossein149,"Jul 16, 2018",نکنه من تنها کسی هستم که نیمه‌شب حدود ساعت ۲۳ در تاکسی اردبیل آزار جنسی کلامی شده؟ شب وقت بیشترین گزارش‌های آزار جنسی هست. دختر جوانها باید قوی‌تر باشن.,آزار_بس,,2018-07-16,2018,7,16,0,0,Monday,Summer,2018-07,Iran
right883,"Apr 19, 2021",هر روز ترس بیشتر. ساعت ۸ صبح در شرکت استکهلم متلک جنسی شدم. در ساعات روز هم این اتفاق‌ها میفته. در محیط کاری باید قوانین سخت‌گیرانه‌تری باشه.,,obs.mehdi,2021-04-19,2021,4,19,0,0,Monday,Spring,2021-04,Ambiguous
fatemeh7530,"Mar 01, 2026",پلیس از بازداشت متهم اظهارنظر جنسی زن جوان خبر داد. حادثه شب حدود ساعت ۲۱ در هتل سنندج رخ داده. بعد از غروب آفتاب امنیت زنان کاهش می‌یابه.,,,2026-03-01,2026,3,1,0,6,Sunday,Spring,2026-03,Iran
hamid691,"Oct 05, 2025",پلیس از بازداشت متهم تماس فیزیکی ناخواسته زن خبر داد. حادثه ظهر در مسجد شهر تهران رخ داده. در ساعات روز هم این اتفاق‌ها میفته.,,,2025-10-05,2025,10,5,0,6,Sunday,Fall,2025-10,Iran
mina3116,"Jul 24, 2025",واقعاً خسته شدم. بعدازظهر در محل کار مشهد دوبار متلک جنسی شدم. در ساعات روز هم این اتفاق‌ها میفته. محیط سازمانی باید امن‌تر بشه.,"آزار_کلامی,آزار_محل_کار",,2025-07-24,2025,7,24,0,3,Thursday,Summer,2025-07,Iran
persian5417,"May 16, 2017",قربانی تماس فیزیکی ناخواسته در پارک ساعی شهر قم تعریف می‌کنه: ساعت ۱۷ عصر بودم که ناگهان گروهی از مردان... غروب وقت گذار بین امنیت روز و ناامنی شب. در اماکن عمومی هیچ نظارتی نیست.,پارک_ناامن,,2017-05-16,2017,5,16,0,1,Tuesday,Spring,2017-05,Iran
girl6624,"Sep 19, 2021",نکنه من تنها کسی هستم که عصر حدود ساعت ۱۷ در پارک ملت رشت آزار جنسی فیزیکی شده؟ غروب وقت گذار بین امنیت روز و ناامنی شب. زنها باید قوی‌تر باشن.,آزار_جنسی,,2021-09-19,2021,9,19,0,6,Sunday,Fall,2021-09,Iran
women460,"Jul 24, 2024",گزارش: ساعت ۱۰ پیش از ظهر در مترو کرمانشاه حادثه تماس فیزیکی ناخواسته رخ داد. قربانی دختر و متهم مسافر مرد بوده. مکان‌های عمومی شهر ناامن هستند. در ساعات روز هم این اتفاق‌ها میفته.,مترو_ناامن,justice9209,2024-07-24,2024,7,24,0,2,Wednesday,Summer,2024-07,Iran
EURUSS_HOlMES,"Jan 21, 2018",به این دلیل که چیزی به نام تجاوز زناشویی در ایران ثبت نشده و عملاً رضایت خانم در رابطه جنسی در ازدواج که یک رابطه رسمیه،اصلا لحاظ نشده. و بنا رو بر این گذاشتن که زن وظیفه داره همیشه از نظر جنسی،انجام وظیفه کنه(تمکین خاص) پس اصلا مهم نیست که تو نمی‌خوای باهاش سکس کنی مجبوری,,,2018-01-21,2018,1,21,0,6,Sunday,Winter,2018-01,Iran
hamid325,"Aug 13, 2018",نمیدونم چی بگم. ساعت ۱۲ ظهر در مدرسه شهر مشهد نگهبان بهم آزار در برابر جنسی کرد. در محل کار و تحصیل آزار جنسی نباید نادیده گرفته بشه. روزها هم آزار جنسی خیلی زیاده.,حقوق_زنان,"saeed6394,saeed8850",2018-08-13,2018,8,13,0,0,Monday,Summer,2018-08,Iran
farsi120,"May 06, 2023",واقعاً خسته شدم. صبح حدود ساعت ۸ در مترو اهواز دوبار آزار جنسی فیزیکی شدم. در ساعات روز هم این اتفاق‌ها میفته. در اماکن عمومی هیچ نظارتی نیست.,,,2023-05-06,2023,5,6,0,5,Saturday,Spring,2023-05,Iran
hasan3987,"May 21, 2022",پلیس از بازداشت متهم آزار جنسی کلامی زن خبر داد. حادثه ظهر در شرکت رشت رخ داده. حتی روشنای روز هم جلوی آزار رو نمی‌گیره.,آزار_محل_کار,,2022-05-21,2022,5,21,0,5,Saturday,Spring,2022-05,Iran
report4287,"Feb 26, 2025",نکنه من تنها کسی هستم که پیش از ظهر حدود ساعت ۱۰ در خوابگاه دانشجویی برلین آزار جنسی فیزیکی شده؟ فکر نکنید فقط شب‌ها آزار اتفاق می‌افته. زنها باید قوی‌تر باشن.,آزار_جنسی,,2025-02-26,2025,2,26,0,2,Wednesday,Winter,2025-02,Ambiguous
watch825,"Oct 25, 2023",نکنه من تنها کسی هستم که ساعت ۸ صبح در بی‌آرتی کرج اظهارنظر جنسی شده؟ حتی روشنای روز هم جلوی آزار رو نمی‌گیره. دخترها باید قوی‌تر باشن. https://t.co/ffdbc7,حقوق_زنان,,2023-10-25,2023,10,25,0,2,Wednesday,Fall,2023-10,Iran
farhi.narges,"May 16, 2017",تا کی باید فضای عمومی نگران امنیت باشیم؟ آخرین مورد: عصر حدود ساعت ۱۷ در کافه کرمان کودکی آزار جنسی فیزیکی شده. با شروع تاریکی امنیت کمتر میشه.,امنیت_زنان,hamid3029,2017-05-16,2017,5,16,0,1,Tuesday,Spring,2017-05,Iran
